False, Charging_F, 03-05-2018 00.00, 72
False, Charging_F, 03-05-2018 01.00, 63
False, Charging_F, 03-05-2018 02.00, 62
False, Charging_F, 03-05-2018 03.00, 62
False, Charging_F, 03-05-2018 04.00, 61
False, Charging_F, 03-05-2018 05.00, 59
False, Charging_F, 03-05-2018 06.00, 59
False, Charging_F, 03-05-2018 07.00, 59
False, Charging_F, 03-05-2018 08.00, 59
False, Charging_F, 03-05-2018 09.00, 57
False, Charging_F, 03-05-2018 10.00, 48
False, Charging_F, 03-05-2018 11.00, 42
False, Charging_F, 03-05-2018 12.00, 39
True, Charging, 03-05-2018 12.40, 36
False, Charging_F, 03-05-2018 12.57, 74
False, Charging_F, 03-05-2018 13.00, 73
False, Charging_F, 03-05-2018 14.00, 67
False, Charging_F, 03-05-2018 15.00, 61
False, Charging_F, 03-05-2018 16.00, 58
False, Charging_F, 03-05-2018 17.00, 53
False, Charging_F, 03-05-2018 18.00, 49
False, Charging_F, 03-05-2018 19.00, 45
False, Charging_F, 03-05-2018 20.00, 38
False, Charging_F, 03-05-2018 21.00, 29
False, Charging_F, 03-05-2018 22.00, 23
False, Charging_F, 03-05-2018 23.00, 19
True, Charging, 03-05-2018 23.54, 15
False, Charging_F, 03-05-2018 23.59, 25
False, Charging_F, 04-05-2018 00.00, 25
True, Charging, 04-05-2018 00.51, 19
False, Charging_F, 04-05-2018 01.00, 35
False, Charging_F, 04-05-2018 01.19, 71
False, Charging_F, 04-05-2018 02.00, 71
False, Charging_F, 04-05-2018 03.00, 71
False, Charging_F, 04-05-2018 04.00, 71
False, Charging_F, 04-05-2018 05.00, 71
False, Charging_F, 04-05-2018 06.00, 70
False, Charging_F, 04-05-2018 07.00, 70
False, Charging_F, 04-05-2018 08.00, 69
False, Charging_F, 04-05-2018 09.00, 68
True, Charging, 04-05-2018 09.22, 65
True, Charging, 04-05-2018 09.38, 89
False, Charging_F, 04-05-2018 10.00, 98
False, Charging_F, 04-05-2018 10.10, 100
False, Charging_F, 04-05-2018 11.00, 97
False, Charging_F, 04-05-2018 12.00, 93
False, Charging_F, 04-05-2018 13.00, 89
False, Charging_F, 04-05-2018 14.00, 88
False, Charging_F, 04-05-2018 15.00, 87
False, Charging_F, 04-05-2018 16.00, 85
False, Charging_F, 04-05-2018 17.00, 81
False, Charging_F, 04-05-2018 18.00, 69
False, Charging_F, 04-05-2018 19.00, 64
False, Charging_F, 04-05-2018 20.00, 63
False, Charging_F, 04-05-2018 21.00, 59
False, Charging_F, 04-05-2018 22.00, 57
False, Charging_F, 04-05-2018 23.00, 53
False, Charging_F, 05-05-2018 00.00, 50
False, Charging_F, 05-05-2018 01.00, 49
False, Charging_F, 05-05-2018 02.00, 49
False, Charging_F, 05-05-2018 03.00, 48
False, Charging_F, 05-05-2018 04.00, 48
False, Charging_F, 05-05-2018 05.00, 47
False, Charging_F, 05-05-2018 06.00, 47
False, Charging_F, 05-05-2018 07.00, 47
False, Charging_F, 05-05-2018 08.00, 47
False, Charging_F, 05-05-2018 09.00, 46
False, Charging_F, 05-05-2018 10.00, 45
False, Charging_F, 05-05-2018 11.00, 43
False, Charging_F, 05-05-2018 12.00, 42
False, Charging_F, 05-05-2018 13.00, 40
False, Charging_F, 05-05-2018 14.00, 36
False, Charging_F, 05-05-2018 15.00, 35
True, Charging, 05-05-2018 15.26, 33
False, Charging_F, 05-05-2018 15.35, 51
True, Charging, 05-05-2018 15.35, 51
False, Charging_F, 05-05-2018 16.00, 90
False, Charging_F, 05-05-2018 16.25, 100
False, Charging_F, 05-05-2018 17.00, 96
False, Charging_F, 05-05-2018 18.00, 84
False, Charging_F, 05-05-2018 19.00, 80
False, Charging_F, 05-05-2018 20.00, 79
False, Charging_F, 05-05-2018 21.00, 71
False, Charging_F, 05-05-2018 22.00, 63
False, Charging_F, 05-05-2018 23.00, 59
False, Charging_F, 06-05-2018 00.00, 56
False, Charging_F, 06-05-2018 01.00, 53
False, Charging_F, 06-05-2018 02.00, 53
False, Charging_F, 06-05-2018 03.00, 53
False, Charging_F, 06-05-2018 04.00, 53
False, Charging_F, 06-05-2018 05.00, 53
False, Charging_F, 06-05-2018 06.00, 53
False, Charging_F, 06-05-2018 07.00, 53
False, Charging_F, 06-05-2018 08.00, 52
False, Charging_F, 06-05-2018 09.00, 51
False, Charging_F, 06-05-2018 10.00, 50
False, Charging_F, 06-05-2018 11.00, 49
False, Charging_F, 06-05-2018 12.00, 47
False, Charging_F, 06-05-2018 13.00, 43
False, Charging_F, 06-05-2018 14.00, 42
False, Charging_F, 06-05-2018 15.00, 34
False, Charging_F, 06-05-2018 16.00, 33
False, Charging_F, 06-05-2018 17.00, 29
False, Charging_F, 06-05-2018 18.00, 21
True, Charging, 06-05-2018 18.45, 82
False, Charging_F, 06-05-2018 19.00, 91
False, Charging_F, 06-05-2018 19.18, 100
False, Charging_F, 06-05-2018 20.00, 97
False, Charging_F, 06-05-2018 21.00, 92
False, Charging_F, 06-05-2018 22.00, 89
False, Charging_F, 06-05-2018 23.00, 85
False, Charging_F, 07-05-2018 00.00, 83
False, Charging_F, 07-05-2018 01.00, 80
False, Charging_F, 07-05-2018 02.00, 77
False, Charging_F, 07-05-2018 03.00, 74
False, Charging_F, 07-05-2018 04.00, 72
False, Charging_F, 07-05-2018 05.00, 71
False, Charging_F, 07-05-2018 06.00, 70
False, Charging_F, 07-05-2018 07.00, 70
False, Charging_F, 07-05-2018 08.00, 67
False, Charging_F, 07-05-2018 09.00, 66
False, Charging_F, 07-05-2018 10.00, 65
False, Charging_F, 07-05-2018 11.00, 61
False, Charging_F, 07-05-2018 12.00, 59
False, Charging_F, 07-05-2018 13.00, 59
