05-05-2018 23.18, 170
05-05-2018 23.21, 121
05-05-2018 23.22, 10
06-05-2018 00.27, 264
06-05-2018 00.35, 5
06-05-2018 00.38, 91
06-05-2018 10.00, 14
06-05-2018 10.05, 0
06-05-2018 11.29, 183
06-05-2018 11.40, 2
06-05-2018 12.19, 40
06-05-2018 12.43, 498
06-05-2018 12.45, 2
06-05-2018 12.45, 2
06-05-2018 13.29, 39
06-05-2018 13.39, 31
06-05-2018 14.07, 109
06-05-2018 14.16, 40
06-05-2018 14.21, 163
06-05-2018 14.25, 178
06-05-2018 14.30, 201
06-05-2018 14.41, 506
06-05-2018 15.27, 78
06-05-2018 15.36, 36
06-05-2018 15.40, 7
06-05-2018 15.42, 42
06-05-2018 15.47, 32
06-05-2018 15.48, 22
06-05-2018 15.52, 52
06-05-2018 15.55, 24
06-05-2018 16.19, 3
06-05-2018 16.22, 89
06-05-2018 16.38, 39
06-05-2018 16.43, 2
06-05-2018 16.55, 2
06-05-2018 17.00, 120
06-05-2018 17.02, 48
06-05-2018 17.05, 76
06-05-2018 17.07, 1
06-05-2018 18.10, 783
06-05-2018 18.11, 5
06-05-2018 18.11, 4
06-05-2018 18.46, 68
06-05-2018 18.46, 3
06-05-2018 18.49, 14
06-05-2018 19.00, 305
06-05-2018 19.11, 207
06-05-2018 19.18, 8
06-05-2018 19.35, 0
06-05-2018 19.41, 344
06-05-2018 19.48, 11
06-05-2018 19.53, 2
06-05-2018 19.55, 27
06-05-2018 19.59, 10
06-05-2018 20.08, 3
06-05-2018 20.17, 1
06-05-2018 20.17, 27
06-05-2018 20.19, 83
06-05-2018 20.20, 1
06-05-2018 20.20, 2
06-05-2018 20.21, 0
06-05-2018 20.21, 1
06-05-2018 20.21, 4
06-05-2018 20.23, 42
06-05-2018 20.26, 113
06-05-2018 20.47, 17
06-05-2018 20.50, 112
06-05-2018 20.51, 10
06-05-2018 20.53, 62
06-05-2018 20.53, 10
06-05-2018 20.54, 10
06-05-2018 20.54, 8
06-05-2018 20.54, 2
06-05-2018 20.55, 11
06-05-2018 20.57, 122
